matrix_id,name,tf_class,family,tax_group,species,acc,information_content,binding_preference
MA1885.2,Hox4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1886.2,Hox5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1887.2,Hsf1-2-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1888.2,Irf-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1889.2,Isx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1891.2,Klf3/8/12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1892.2,Klf5-like,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1894.2,large-Maf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1895.2,Lhx3/4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1896.2,Lmx-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0118.2,Macho-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1897.2,Max,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1898.2,Meox,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1899.2,Mitf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1900.2,Mnx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1901.2,Msx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1902.2,NFkb,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1903.2,Nk-1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1904.2,Nk-3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1905.2,Nkx3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1906.2,Noto,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1907.2,Otp,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1908.2,Otx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1909.2,Prop,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1910.2,Rax,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1911.2,Rel,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1912.2,Six3/6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1913.2,small-Maf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1914.2,Snail,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1915.2,SoxB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1916.2,SoxB2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1917.2,SoxC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1918.2,SoxF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1919.2,Tbox-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1920.2,Tbox-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1921.2,Tbx15/18/22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1922.2,Tbx2/3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1923.2,Tcf3-4-12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1924.2,Tlx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1925.2,Uncx-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1926.2,Usf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1927.2,YY1-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0619.2,LIN54,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0006.2,Ahr::Arnt,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0854.2,Alx1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0634.2,ALX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0853.2,Alx4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0690.3,TBX21,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0007.4,Ar,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1463.2,ARGFX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0601.2,Arid3b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0602.2,Arid5a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0259.2,ARNT::HIF1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1464.2,ARNT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0603.2,Arntl,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0874.2,Arx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1100.3,ASCL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1631.2,ASCL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1632.2,ATF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1988.2,Atf3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0605.3,ATF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0833.3,ATF4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1466.2,ATF6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0834.2,ATF7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0461.3,Atoh1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1467.3,Atoh1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0591.2,Bach1::Mafk,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0496.4,MAFK,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1101.3,BACH2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1470.2,BACH2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0877.4,BARHL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0635.2,BARHL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0875.2,BARX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1471.2,BARX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1634.2,BATF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0462.3,BATF::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0489.3,Jun,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0488.2,JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0835.3,BATF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1989.2,Bcl11B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0463.3,BCL6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1472.3,Bhlha15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1635.2,BHLHE22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0817.2,BHLHE23,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0464.3,BHLHE40,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1928.2,BNC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0876.2,BSX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0465.3,CDX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1473.2,CDX4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0102.5,CEBPA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0466.4,CEBPB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0836.3,CEBPD,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0837.3,CEBPE,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1636.2,CEBPG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0819.3,CLOCK,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0018.5,CREB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0638.2,CREB3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0839.2,CREB3L1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1474.2,CREB3L4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1475.2,CREB3L4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0840.2,Creb5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0609.3,CREM,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0467.3,Crx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0139.2,CTCF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1929.2,CTCF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1930.2,CTCF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1102.3,CTCFL,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0754.3,CUX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0650.4,Hoxa13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0901.3,HOXB13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0755.2,CUX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0639.2,DBP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0019.2,Ddit3::Cebpa,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0879.3,DLX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0885.3,Dlx2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0880.2,Dlx3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0881.2,Dlx4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1476.3,Dlx5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0882.2,DLX6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0883.2,Dmbx1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1603.2,Dmrt1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0610.2,DMRT3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1707.2,DMRTA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1478.2,DMRTA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1479.2,DMRTC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1480.2,DPRX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1481.2,DRGX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0611.3,Dux,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0864.3,E2F2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0469.4,E2F3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0756.3,ONECUT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0470.3,E2F4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0471.3,E2F6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0865.3,E2F8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0154.5,EBF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1604.2,Ebf2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1637.2,EBF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0162.5,EGR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0732.2,EGR3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0733.2,EGR4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0598.4,EHF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0473.4,ELF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1483.3,ELF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0640.3,ELF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0136.4,Elf5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0028.3,ELK1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0800.2,EOMES,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1708.2,ETV7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1495.2,HOXA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1932.2,ELK1::HOXB13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0779.2,PAX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0014.4,PAX5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0781.2,PAX9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0686.2,SPDEF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1933.2,ELK1::SREBF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0828.3,SREBF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0843.2,TEF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0759.3,ELK3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0076.3,ELK4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0612.3,EMX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0886.2,EMX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0027.3,EN1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0642.3,EN2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0760.2,ERF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1934.2,ERF::FIGLA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0820.2,FIGLA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1935.2,ERF::FOXI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1936.2,ERF::FOXO1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0480.3,Foxo1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1937.2,ERF::HOXB13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0058.4,MAX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1938.2,ERF::NHLH1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0048.3,NHLH1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1939.2,ERF::SREBF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0474.4,Erg,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0112.4,ESR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0592.4,ESRRA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0141.4,ESRRB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0643.2,Esrrg,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0644.3,ESX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0098.4,ETS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1484.2,ETS2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0761.3,ETV1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0762.2,ETV2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1940.2,ETV2::DRGX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1941.2,ETV2::FIGLA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1942.2,ETV2::FOXI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1943.2,ETV2::HOXB13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0763.2,ETV3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0764.4,ETV4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0765.4,ETV5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1944.2,ETV5::DRGX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1945.2,ETV5::FIGLA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1946.2,ETV5::FOXI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1947.2,ETV5::FOXO1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1948.2,ETV5::HOXA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0900.3,HOXA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0645.2,ETV6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0887.2,EVX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0888.2,EVX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0156.4,FEV,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0475.3,FLI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1949.2,FLI1::DRGX,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1950.2,FLI1::FOXI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0476.2,FOS,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1951.2,FOS,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0099.4,FOS::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1126.2,FOS::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1134.2,FOS::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1140.3,JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0490.3,JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1141.2,FOS::JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0492.2,JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0491.3,JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1135.2,FOSB::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0477.3,FOSL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1128.2,FOSL1::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1137.2,FOSL1::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1142.2,FOSL1::JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1143.2,FOSL1::JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0478.2,FOSL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1130.2,FOSL2::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1131.2,FOSL2::JUN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1138.2,FOSL2::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1139.2,FOSL2::JUNB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1144.2,FOSL2::JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1145.2,FOSL2::JUND,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0148.5,FOXA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0047.4,FOXA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1683.2,FOXA3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0846.2,FOXC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0031.2,FOXD1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0847.4,FOXD2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0041.3,FOXD3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1487.3,FOXE1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1606.2,Foxf1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0030.2,FOXF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0479.2,FOXH1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1952.2,FOXJ2::ELF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0682.3,PITX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0851.2,Foxj3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0852.3,FOXK1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1103.3,FOXK2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1607.2,Foxl2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1953.2,FOXO1::ELF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1954.2,FOXO1::ELK1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1955.2,FOXO1::ELK3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1956.2,FOXO1::FLI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0157.4,Foxo3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0481.4,FOXP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0593.2,FOXP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0040.2,Foxq1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0062.4,GABPA,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0035.5,GATA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0140.3,GATA1::TAL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0036.4,GATA2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0037.5,Gata3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0482.3,GATA4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0766.3,GATA5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1104.3,GATA6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0889.2,GBX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0890.2,GBX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0646.2,GCM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0143.5,SOX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0767.2,GCM2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0038.3,GFI1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0483.2,Gfi1B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1990.2,Gli1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0734.4,Gli2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1491.3,GLI3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0735.2,GLIS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0615.2,Gmeb1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0647.2,GRHL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1105.3,GRHL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0648.2,GSC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0891.2,GSC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0892.2,GSX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0893.3,GSX2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0092.2,Hand1::Tcf3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0522.4,TCF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1638.2,HAND2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1099.3,HES1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0616.3,HES2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0894.2,HESX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0649.2,HEY2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0739.2,Hic1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0738.2,HIC2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1106.2,HIF1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0131.3,HINFP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0043.4,HLF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0895.2,HMBOX1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0896.2,Hmx1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0897.2,Hmx2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0898.2,Hmx3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1991.2,Hnf1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0046.3,HNF1A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1494.2,HNF4A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0114.5,HNF4A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0484.3,HNF4G,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0899.2,HOXA10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0911.2,Hoxa11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1496.2,HOXA4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1497.2,HOXA6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1498.3,HOXA7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0594.3,HOXA9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0902.3,HOXB2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1566.3,TBX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0903.2,HOXB3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1499.2,HOXB4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0904.3,HOXB5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1500.2,HOXB6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1501.2,HOXB7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1502.2,HOXB8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1503.2,HOXB9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0905.2,HOXC10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0651.3,HOXC11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0906.2,HOXC12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0907.2,HOXC13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1504.2,HOXC4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1505.2,HOXC8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0485.3,HOXC9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1506.2,HOXD10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0908.2,HOXD11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
